Date,Scrip,Open,High,Low,Close,Volume
20230913,00DS30,2133.96632,2139.04586,2135.13374,2137.59988,6625454000
20230913,00DSES,1364.26286,1367.08413,1363.44256,1363.44256,6625454000
20230913,00DSEX,6300.56077,6313.10962,6302.7321,6304.88374,6625454000
20230913,1JANATAMF,6.1,6.1,6.1,6.1,3
20230913,1STPRIMFMF,14.7,14.7,14.4,14.4,78505
20230913,AAMRANET,59.6,59.6,58,58.7,639404
20230913,AAMRATECH,32.3,32.9,32.3,32.4,101614
20230913,ABBANK,9.7,9.7,9.7,9.7,1108
20230913,ABBLPBOND,1005,1005,1005,1005,1
20230913,ACFL,26.5,26.5,26.5,26.5,1
20230913,ACI,260.2,260.2,260.2,260.2,501
20230913,ACIFORMULA,155,155,155,155,513
20230913,ACMELAB,85,85,85,85,12714
20230913,ADNTEL,125.5,128,123.6,126,132621
20230913,ADVENT,23.2,23.3,23,23,646479
20230913,AFTABAUTO,25.5,26,25.4,25.5,38506
20230913,AGNISYSL,26.1,26.3,25.6,25.8,650439
20230913,AGRANINS,46.3,49.5,46.3,49.5,2111780
20230913,AIL,87.8,88,86.7,87,282994
20230913,AL-HAJTEX,178.2,180.8,175.7,178.4,119687
20230913,ALARABANK,23.6,23.8,23.6,23.7,80494
20230913,ALIF,13.3,13.3,13.3,13.3,52
20230913,ALLTEX,17.5,17.5,17.5,17.5,11
20230913,AMBEEPHA,668,693.8,660.2,662,11748
20230913,AMCL(PRAN),266.6,269.5,265,265.7,13469
20230913,ANLIMAYARN,32.6,33.5,32.5,33.2,48330
20230913,ANWARGALV,213.3,213.3,213.3,213.3,500
20230913,APEXFOODS,404.7,412,400,403.5,102557
20230913,APEXFOOT,283,288,282,285.6,30813
20230913,APEXSPINN,128,129.9,128,129,11792
20230913,APEXTANRY,105.5,106.8,104,104.3,18914
20230913,ARAMIT,269.1,274,269.1,271.1,13221
20230913,ARAMITCEM,25.3,25.7,25,25.1,274762
20230913,ARGONDENIM,18.2,18.2,18.2,18.2,5
20230913,ASIAINS,54.4,55.7,53.8,54.8,1328096
20230913,ASIAPACINS,67.4,68,64.1,65,1127574
20230913,AZIZPIPES,108.9,115.5,108.5,112.2,283765
20230913,BANGAS,123.4,125,121.5,122.3,98928
20230913,BANKASIA,20.2,20.2,20.2,20.2,73957
20230913,BARKAPOWER,21.3,21.3,21.3,21.3,100
20230913,BATASHOE,991.2,1000,991,994.8,460
20230913,BATBC,518.7,518.7,518.7,518.7,585
20230913,BBS,21.6,21.6,21.6,21.6,232
20230913,BBSCABLES,49.9,49.9,49.9,49.9,458
20230913,BDAUTOCA,131.1,135.7,131.1,134.8,43998
20230913,BDCOM,34.8,35.3,34.7,35,311479
20230913,BDFINANCE,44.1,44.1,44.1,44.1,430
20230913,BDLAMPS,252.2,252.2,252.2,252.2,111
20230913,BDTHAI,13,13.1,12.9,12.9,270861
20230913,BDTHAIFOOD,34.8,34.8,34.8,34.8,5060
20230913,BDWELDING,22.4,22.4,22.1,22.3,136821
20230913,BEACHHATCH,49,49.2,47.2,47.5,1373337
20230913,BENGALWTL,24.2,24.3,23.7,23.8,254901
20230913,BERGERPBL,1880,1880,1870,1871.7,1313
20230913,BEXGSUKUK,85,85,85,85,1000
20230913,BEXIMCO,115.6,115.6,115.6,115.6,1546
