Date,Scrip,Open,High,Low,Close,Volume
20231119,00DS30,2118.93956,2117.84673,2108.51934,2110.64315,4338569000
20231119,00DSES,1359.2801,1357.6093,1353.26343,1353.7594,4338569000
20231119,00DSEX,6257.14986,6256.40704,6240.97999,6240.97999,4338569000
20231119,1STPRIMFMF,15,15,14.6,14.6,41243
20231119,AAMRANET,53.2,54.3,52.7,52.9,239466
20231119,ABB1STMF,5.2,5.2,5.2,5.2,1351
20231119,ABBANK,9.7,9.7,9.7,9.7,4250
20231119,ACIFORMULA,155,155,155,155,5
20231119,ACMELAB,85,85,85,85,16522
20231119,ACMEPL,35.4,35.4,35.4,35.4,1273
20231119,ADNTEL,96.1,101.9,96.1,98.9,160566
20231119,ADVENT,22.8,22.9,22.6,22.7,525801
20231119,AFCAGRO,23.5,23.5,23.5,23.5,501
20231119,AFTABAUTO,26,26.2,25.3,25.4,99136
20231119,AGRANINS,39.3,39.7,38.7,38.8,158742
20231119,AIBL1STIMF,7.3,7.3,7.3,7.3,20
20231119,AIL,83.8,83.8,80,80.6,502697
20231119,AL-HAJTEX,132.1,132.1,132.1,132.1,37613
20231119,ALARABANK,23.9,23.9,23.7,23.7,139703
20231119,ALIF,13.3,13.3,13.3,13.3,1502
20231119,ALLTEX,17.5,17.5,17.5,17.5,240
20231119,AMANFEED,33.5,33.5,33.5,33.5,2006
20231119,AMBEEPHA,857,874,825,831.3,17156
20231119,ANLIMAYARN,31.7,31.7,31.6,31.6,40858
20231119,AOL,36.5,36.5,36.5,36.5,5
20231119,APEXFOODS,323.2,326.8,318,318.9,34623
20231119,APEXFOOT,268.2,269,257.5,257.8,256140
20231119,APEXSPINN,119.6,121.6,116.9,117.1,85085
20231119,APEXTANRY,99.3,102,99.3,99.4,18883
20231119,APOLOISPAT,8.2,8.2,8.2,8.2,16008
20231119,ARAMIT,262.2,265.5,258.9,259.3,28182
20231119,ARAMITCEM,23.5,23.9,23.5,23.5,104116
20231119,ARGONDENIM,18.2,18.2,18.2,18.2,4681
20231119,ASIAINS,52.3,52.3,50.4,50.6,545973
20231119,ASIAPACINS,55,55,53.9,54.1,169819
20231119,AZIZPIPES,100.1,106,100.1,102.6,101642
20231119,BANGAS,113,113.7,112.8,113.3,16416
20231119,BANKASIA,20.2,20.2,20.2,20.2,2000
20231119,BATASHOE,980,1000,975,975.3,2118
20231119,BATBC,518.7,518.7,518.7,518.7,1819
20231119,BBSCABLES,49.9,49.9,49.9,49.9,14003
20231119,BDAUTOCA,125.8,126.9,123.9,126,17413
20231119,BDCOM,34.7,35,34.2,34.4,728478
20231119,BDTHAI,19.8,19.8,18.5,18.7,3589891
20231119,BDTHAIFOOD,34.8,34.8,34.8,34.8,62
20231119,BDWELDING,22.4,23.1,22.1,22.2,111183
20231119,BEACHHATCH,49.9,50.4,47.8,48.1,613540
20231119,BEACONPHAR,245,245,245,245,3
20231119,BENGALWTL,24.9,25.2,24.3,24.4,327272
20231119,BERGERPBL,1732,1734,1730,1732.3,1212
20231119,BEXGSUKUK,85,85,85,85,246
20231119,BEXIMCO,115.6,115.6,115.6,115.6,5011
20231119,BGIC,53.2,53.2,52,52.1,15466
20231119,BIFC,9.5,9.5,9.5,9.5,52
20231119,BNICL,60.3,60.3,58.6,58.9,288204
20231119,BPML,61.1,62.3,59.9,60.6,167245
20231119,BPPL,29.3,29.3,29.3,29.3,4
20231119,BRACBANK,35.8,35.8,35.8,35.8,1490
20231119,BSC,107,108.3,107,107.1,103159
20231119,BSRMLTD,90,90,90,90,1
20231119,BSRMSTEEL,63.9,63.9,63.9,63.9,4652
20231119,BXPHARMA,146.2,146.2,146.2,146.2,31
20231119,CAPITECGBF,12.4,12.9,11.9,12.1,2717428
20231119,CAPMBDBLMF,9.9,9.9,9.9,9.9,105
20231119,CAPMIBBLMF,10.6,10.6,10.4,10.5,255429
20231119,CENTRALINS,38.8,38.8,38.4,38.5,22048
20231119,CENTRALPHL,15.4,16.7,14.7,16.7,10400385
20231119,CITYBANK,21.4,21.4,21.4,21.4,110
20231119,CITYGENINS,50.4,50.4,49.5,49.9,58161
20231119,CLICL,53.5,53.8,52.6,52.7,50423
20231119,CNATEX,10.2,10.2,10.2,10.2,78629
20231119,CONFIDCEM,89,89,89,89,852
20231119,CONTININS,43.7,44.6,40.7,41.1,1941583
20231119,CROWNCEMNT,78,79,76.1,77.1,214031
