Date,Scrip,Open,High,Low,Close,Volume
20231019,00DS30,2139.22785,2141.74214,2137.97984,2140.44558,5549157000
20231019,00DSES,1362.40626,1364.87672,1361.70646,1363.56701,5549157000
20231019,00DSEX,6278.51309,6289.29354,6275.07379,6289.00906,5549157000
20231019,1STPRIMFMF,14.9,14.9,14.4,14.4,26771
20231019,AAMRANET,49.5,49.8,49.1,49.3,214522
20231019,AAMRATECH,30.6,30.8,30.5,30.6,147931
20231019,ABB1STMF,5.2,5.2,5.2,5.2,1644
20231019,ABBANK,9.7,9.7,9.7,9.7,113
20231019,ACI,260.2,260.2,260.2,260.2,3
20231019,ACIFORMULA,155,155,155,155,332
20231019,ACMELAB,85,85,85,85,1068
20231019,ADNTEL,121.4,121.4,119,120,188188
20231019,ADVENT,23.3,23.4,22.8,23,1062684
20231019,AFTABAUTO,24.6,24.7,24.5,24.5,65641
20231019,AGNISYSL,24.7,24.8,24.5,24.6,330573
20231019,AGRANINS,40.2,40.8,39.5,40.3,321634
20231019,AIBL1STIMF,7.3,7.3,7.3,7.3,100
20231019,AIL,85,87.5,84.5,86.9,1315065
20231019,AL-HAJTEX,162.1,165.6,161.1,163.4,57991
20231019,ALARABANK,23.9,23.9,23.7,23.8,12307
20231019,ALIF,13.3,13.3,13.3,13.3,16
20231019,AMBEEPHA,915.1,926.4,880,884.4,22979
20231019,AMCL(PRAN),280,285,274.3,275.2,48627
20231019,ANLIMAYARN,34.1,34.7,33.7,34.2,51706
20231019,ANWARGALV,213.3,213.3,213.3,213.3,259
20231019,APEXFOODS,353.1,356.4,343.1,344.7,67414
20231019,APEXFOOT,284.9,291,281.1,283.1,345717
20231019,APEXSPINN,130.2,132.3,127,127.9,69271
20231019,APEXTANRY,101.4,103.7,101.4,103.2,11921
20231019,APOLOISPAT,8.2,8.2,8.2,8.2,1005
20231019,ARAMIT,303.5,307.8,291,293.8,36066
20231019,ARAMITCEM,23.6,24.2,23.3,23.7,148870
20231019,ARGONDENIM,18.2,20.1,18.2,19.3,4866756
20231019,ASIAINS,51.4,53.4,50.9,53,748481
20231019,ASIAPACINS,55.5,59.4,54.6,58.9,757788
20231019,ATLASBANG,104.2,104.2,104.2,104.2,140
20231019,AZIZPIPES,98.3,98.4,95.1,95.8,128266
20231019,BANGAS,122.9,122.9,118.7,119.5,69432
20231019,BANKASIA,20.2,20.2,20.2,20.2,54
20231019,BARKAPOWER,21.3,21.3,21.3,21.3,20
20231019,BATASHOE,981,990,980,985.2,1111
20231019,BATBC,518.7,518.7,518.7,518.7,447
20231019,BBS,21.6,21.6,21.6,21.6,1250
20231019,BBSCABLES,49.9,49.9,49.9,49.9,13
20231019,BDAUTOCA,139,140.3,135.6,136.6,72833
20231019,BDCOM,37.1,37.5,36.6,37.1,1215185
20231019,BDLAMPS,252.2,252.2,252.2,252.2,53
20231019,BDTHAI,12.8,12.8,12.8,12.8,125179
20231019,BDTHAIFOOD,34.8,34.8,34.8,34.8,12
20231019,BDWELDING,22.1,22.1,22.1,22.1,527
20231019,BEACHHATCH,48.6,51.8,48.6,50.9,2368168
20231019,BEACONPHAR,245,245,245,245,107
20231019,BENGALWTL,24.4,24.4,23.7,23.9,458309
20231019,BERGERPBL,1802,1815,1770,1803.4,1335
20231019,BEXIMCO,115.6,115.6,115.6,115.6,716
20231019,BGIC,58,58.1,55.6,58,116535
20231019,BNICL,60.7,64.3,59.9,62.8,1024438
20231019,BPML,64.3,64.9,64.1,64.2,147485
20231019,BRACBANK,35.8,35.8,35.8,35.8,1569
20231019,BSC,112.5,113.9,110,110.5,293405
20231019,BSCCL,218.9,218.9,218.9,218.9,5
20231019,BSRMLTD,90,90,90,90,5000
20231019,BSRMSTEEL,63.9,63.9,63.9,63.9,13656
20231019,BXPHARMA,146.2,146.2,146.2,146.2,142
20231019,CAPITECGBF,13.3,13.3,13.3,13.3,138020
20231019,CAPMIBBLMF,10.7,10.7,10,10.1,186449
20231019,CENTRALINS,37.8,39.5,37.6,39.2,79867
20231019,CENTRALPHL,12.9,12.9,12,12.1,1718992
20231019,CITYBANK,21.4,21.4,21.4,21.4,1150
20231019,CITYGENINS,52.1,52.1,51,51.4,187505
20231019,CLICL,55,56.6,54.7,56.1,170905
20231019,CNATEX,10.2,10.5,10.2,10.4,3752564
20231019,CONTININS,40.2,41,39.5,40.7,788650
20231019,CROWNCEMNT,74.4,74.4,74.4,74.4,3
20231019,CRYSTALINS,103.5,112,101.5,109.4,489692
20231019,CVOPRL,169.8,169.8,164,164.8,116152
20231019,DACCADYE,13.2,13.2,13.2,13.2,340
20231019,DAFODILCOM,93.8,94.7,90.2,91.3,219435
20231019,DBH,56.7,56.7,56.7,56.7,418
20231019,DELTALIFE,136.5,139.3,136.5,138.6,571999
20231019,DELTASPINN,8.5,8.5,8.5,8.5,10
20231019,DESCO,36.6,36.6,36.6,36.6,6
20231019,DESHBANDHU,41.1,42.6,40,42,1951283
20231019,DGIC,35,36.2,34.5,35.7,1072832
20231019,DHAKABANK,12.5,12.5,12.5,12.5,3
20231019,DHAKAINS,55.2,57,54.8,56.4,322360
20231019,DOMINAGE,16.2,16.2,16.2,16.2,26
20231019,DOREENPWR,61,61,61,61,11
20231019,DSHGARME,111.4,111.4,111.4,111.4,944
20231019,DSSL,17,17,17,17,110
20231019,DUTCHBANGL,59.1,59.1,59.1,59.1,308
20231019,EASTERNINS,73,76.9,69.4,75.3,1870768
20231019,EASTLAND,28.6,28.7,28,28.6,248101
20231019,EASTRNLUB,2080,2100,2010.3,2031.6,17987
20231019,EBL,29.4,29.4,29.4,29.4,8306
20231019,ECABLES,183.3,185,181.3,181.7,58872
20231019,EHL,89.9,90.6,88.7,89.6,359741
20231019,EIL,30.7,31,30,30.8,587334
20231019,EMERALDOIL,117.5,126.5,116.5,126.3,1209265
20231019,EPGL,34.5,34.5,34.5,34.5,2000
20231019,ESQUIRENIT,34.5,34.5,34.5,34.5,2
20231019,ETL,9.4,9.8,9.4,9.4,1254253
20231019,EXIM1STMF,5.8,5.8,5.8,5.8,1
20231019,EXIMBANK,10.4,10.4,10.4,10.4,150
20231019,FAMILYTEX,4.9,4.9,4.9,4.9,200
20231019,FARCHEM,10.6,10.6,10.6,10.6,12787
20231019,FAREASTLIF,75,75,75,75,1
20231019,FEDERALINS,25.7,26.2,25.5,26.1,291229
20231019,FEKDIL,17.2,17.2,17.2,17.2,82262
20231019,FINEFOODS,129.5,137.8,129.5,133.7,763572
20231019,FIRSTFIN,5.5,5.5,5.5,5.5,48926
20231019,FIRSTSBANK,8.9,8.9,8.9,8.9,1724
20231019,FORTUNE,75.7,75.7,75.7,75.7,1
20231019,FUWANGFOOD,30.5,31.5,30.5,30.8,4174871
20231019,GBBPOWER,15.1,15.1,15.1,15.1,1
20231019,GEMINISEA,798,810,790.3,794.6,185433
20231019,GENEXIL,72,72,70.5,71.2,408355
20231019,GENNEXT,6,6,6,6,36618
20231019,GHAIL,17.5,17.5,17.5,17.5,200
20231019,GHCL,35.1,35.1,35.1,35.1,20
20231019,GIB,8.6,8.6,8.6,8.6,1530
20231019,GLDNJMF,9,9,9,9,206
20231019,GLOBALINS,34.8,35.4,34,35.3,280558
20231019,GP,286.6,286.6,286.6,286.6,140
20231019,GPHISPAT,44.8,44.8,44.8,44.8,272
20231019,GQBALLPEN,127.5,130.7,120.1,123.3,124193
20231019,GREENDELMF,6.9,6.9,6.9,6.9,5
20231019,GREENDELT,69.8,72,69.2,71.4,197572
20231019,HAKKANIPUL,59.5,61.7,59,60.9,224853
20231019,HEIDELBCEM,252,255.9,243,244.6,59548
20231019,HFL,17.5,17.8,17.5,17.5,168613
20231019,HWAWELLTEX,53.9,54.1,53.8,54.1,11967
20231019,IBNSINA,286.6,286.6,286.6,286.6,340
20231019,IBP,17,17,17,17,1820
20231019,ICBIBANK,5.4,5.4,5.4,5.4,10
20231019,ICICL,31.7,32.5,31.4,32.2,171434
20231019,IDLC,46.5,46.5,46.5,46.5,20
20231019,IFADAUTOS,44.1,44.1,44.1,44.1,2
20231019,IFIC,11.2,11.2,11.2,11.2,257
20231019,IFIC1STMF,5.1,5.1,5.1,5.1,4
20231019,IFILISLMF1,6.4,6.4,6.4,6.4,10
20231019,ILFSL,5.6,5.6,5.6,5.6,10
20231019,IMAMBUTTON,157,159.4,142.1,144.8,134330
20231019,INTECH,25.4,25.8,24.1,24.3,164583
20231019,INTRACO,34.5,34.5,33.8,34,554300
20231019,IPDC,57.6,57.6,57.6,57.6,1
20231019,ISLAMICFIN,19.7,19.7,19.7,19.7,10
20231019,ISLAMIINS,48,50.7,47.8,49.4,702067
20231019,ISNLTD,48.4,49.2,48.4,48.7,76495
20231019,ITC,36.9,36.9,36.4,36.8,219387
20231019,JAMUNABANK,20.9,20.9,20.9,20.9,13014
