Date,Scrip,Open,High,Low,Close,Volume
20230809,00DS30,2148.81217,2149.87195,2142.06277,2142.77825,4188029000
20230809,00DSES,1371.09804,1372.85356,1368.57466,1369.03076,4188029000
20230809,00DSEX,6315.57239,6320.42702,6295.26677,6296.99302,4188029000
20230809,1JANATAMF,6.1,6.1,6.1,6.1,234
20230809,1STPRIMFMF,15,15,14.7,14.8,28861
20230809,AAMRANET,61.8,62.3,61.3,61.6,250995
20230809,AAMRATECH,32.6,32.8,31.6,31.8,334364
20230809,ABB1STMF,5.2,5.2,5.2,5.2,725
20230809,ABBANK,9.7,9.7,9.7,9.7,594
20230809,ABBLPBOND,1005,1005,1005,1005,1
20230809,ACI,260.2,260.2,260.2,260.2,105
20230809,ACIFORMULA,155,155,155,155,15
20230809,ACMELAB,85,85,85,85,15314
20230809,ADNTEL,137.5,139.1,135.4,137.2,261536
20230809,ADVENT,24,24,23.4,23.5,486112
20230809,AFCAGRO,23.5,23.5,23.5,23.5,4875
20230809,AFTABAUTO,25.8,26.3,25.3,26,82191
20230809,AGNISYSL,26.8,26.9,26,26.1,400991
20230809,AGRANINS,40.4,41.3,39.2,40.1,42371
20230809,AIL,93.6,95.5,92,94.5,1206299
20230809,AL-HAJTEX,188.9,193.7,187,190.2,196186
20230809,ALARABANK,24.3,24.3,23.9,24,11000
20230809,ALIF,13.3,13.3,13.3,13.3,3200
20230809,ALLTEX,17.5,17.5,17.5,17.5,4420
20230809,AMBEEPHA,608.6,608.6,574,608.6,38216
20230809,AMCL(PRAN),261.8,274.4,261.8,266.5,62635
20230809,ANLIMAYARN,35.5,35.9,34.8,34.9,88384
20230809,ANWARGALV,213.3,213.3,213.3,213.3,43
20230809,AOL,36.5,36.5,36.5,36.5,51
20230809,APEXFOODS,428.2,439.4,424.7,426.2,78249
20230809,APEXFOOT,288,293.9,285,287.9,58717
20230809,APEXSPINN,137,142.9,135.1,138.6,160598
20230809,APEXTANRY,103.1,106.1,103,105.9,11935
20230809,ARAMIT,261.1,272.2,261.1,269.8,23388
20230809,ARAMITCEM,24.1,24.3,23.5,23.6,31653
20230809,ASIAINS,50.5,50.6,48.9,48.9,583338
20230809,ASIAPACINS,54.5,56.3,53,53.3,146076
20230809,ATLASBANG,104.2,104.2,104.2,104.2,300
20230809,AZIZPIPES,113.4,115.6,108.8,110.6,130406
20230809,BANGAS,134.7,139,134,134.5,68874
20230809,BATASHOE,1005,1005,998.6,998.7,2387
20230809,BATBC,518.7,518.7,518.7,518.7,1495
20230809,BAYLEASING,23.9,23.9,23.9,23.9,100
20230809,BBS,21.6,21.6,21.6,21.6,36
20230809,BBSCABLES,49.9,49.9,49.9,49.9,400
20230809,BDAUTOCA,139.6,145.7,139.6,141,57792
20230809,BDCOM,36.4,36.4,35.3,35.5,234420
20230809,BDTHAI,14.2,14.2,13.9,14,87518
20230809,BDTHAIFOOD,34.8,34.8,34.8,34.8,1
20230809,BDWELDING,22.6,22.6,22.1,22.1,70280
20230809,BEACHHATCH,49.1,49.4,45.7,46.9,626925
20230809,BEACONPHAR,245,245,245,245,110
