Date,Scrip,Open,High,Low,Close,Volume
20230905,00DS30,2143.49438,2146.44941,2141.8787,2144.20532,7343062000
20230905,00DSES,1372.11775,1373.88746,1371.11219,1372.17155,7343062000
20230905,00DSEX,6307.81651,6319.9679,6309.69524,6316.98247,7343062000
20230905,1JANATAMF,6.1,6.1,6.1,6.1,5000
20230905,1STPRIMFMF,14.9,15,14.6,14.7,92551
20230905,AAMRANET,62.1,62.4,61.3,61.9,582049
20230905,AAMRATECH,32.9,33.2,32.7,32.8,150969
20230905,ABB1STMF,5.2,5.2,5.2,5.2,14453
20230905,ABBANK,9.7,9.7,9.7,9.7,1788
20230905,ABBLPBOND,1005,1005,1005,1005,1
20230905,ACFL,26.5,26.5,26.5,26.5,1
20230905,ACI,260.2,260.2,260.2,260.2,60
20230905,ACIFORMULA,155,155,155,155,5000
20230905,ACMELAB,85,85.1,85,85,149330
20230905,ACTIVEFINE,19.3,19.3,19.3,19.3,9550
20230905,ADNTEL,127.3,132,127.3,130.2,301885
20230905,ADVENT,24,24.2,23.8,23.9,1347849
20230905,AFCAGRO,23.5,23.5,23.5,23.5,244
20230905,AFTABAUTO,25.8,26,25.8,25.9,20321
20230905,AGNISYSL,26.6,27,26.6,26.9,1259103
20230905,AGRANINS,42,43.6,41.8,43.1,467547
20230905,AIL,87.9,89.4,87,87.2,467062
20230905,AL-HAJTEX,177.5,183.4,176,179.6,81340
20230905,ALARABANK,24,24,23.8,23.8,113191
20230905,ALIF,13.3,13.3,13.3,13.3,2377
20230905,ALLTEX,17.5,17.5,17.5,17.5,300
20230905,AMBEEPHA,671.9,677.7,652.9,655.7,10830
20230905,AMCL(PRAN),270,272.4,269.2,269.7,12390
20230905,ANLIMAYARN,34.6,35.5,34.4,34.5,96565
20230905,ANWARGALV,213.3,213.3,213.3,213.3,4
20230905,AOL,36.5,36.5,36.5,36.5,101
20230905,APEXFOODS,410,411.6,403.1,404.4,54544
20230905,APEXFOOT,285.2,287.3,283.6,284.3,19521
20230905,APEXSPINN,131.9,133,130.7,131.3,26664
20230905,APEXTANRY,105,107.7,105,105.2,9664
20230905,APOLOISPAT,8.2,8.2,8.2,8.2,100
20230905,ARAMIT,276.9,276.9,271.5,271.8,21018
20230905,ARAMITCEM,28.5,28.7,27,27.2,557498
20230905,ASIAINS,51.3,55.7,51.3,55.4,2320912
20230905,ASIAPACINS,62.1,67.9,62.1,67.9,5026913
20230905,ATLASBANG,104.2,104.2,104.2,104.2,1
20230905,AZIZPIPES,104.7,113.5,104.7,113.5,513458
20230905,BANGAS,123.6,126.2,123.6,124,62682
20230905,BANKASIA,20.2,20.2,20.2,20.2,145
20230905,BATASHOE,995,1000,995,996.4,741
20230905,BATBC,518.7,518.7,518.7,518.7,403
20230905,BBS,21.6,21.6,21.6,21.6,810
20230905,BDAUTOCA,135,137,133.5,134.1,30427
20230905,BDCOM,35.8,36.4,35.7,35.9,267986
20230905,BDTHAI,13.3,13.7,13.3,13.5,147218
20230905,BDTHAIFOOD,34.8,34.8,34.8,34.8,210
20230905,BDWELDING,23,23,22.2,22.4,237996
20230905,BEACHHATCH,45.6,48.6,45.6,48.3,1619240
20230905,BEACONPHAR,245,245,245,245,10
20230905,BENGALWTL,25,25.1,24.7,24.8,185575
20230905,BERGERPBL,1900,1904,1888,1900.1,6686
20230905,BEXGSUKUK,85,85,85,85,1200
20230905,BEXIMCO,115.6,115.6,115.6,115.6,81
20230905,BGIC,51.2,53.9,50.9,53.8,139208
20230905,BNICL,56.7,58.7,56.7,58,896629
20230905,BPML,74.6,74.6,73.5,74.2,459587
20230905,BPPL,29.3,29.3,29.3,29.3,100
20230905,BRACBANK,35.8,35.8,35.8,35.8,1232
20230905,BSC,115.5,116.7,115,115.4,361405
20230905,BSCCL,218.9,218.9,218.9,218.9,640
20230905,BSRMLTD,90,90,90,90,520
20230905,BSRMSTEEL,63.9,63.9,63.9,63.9,1801
20230905,BXPHARMA,146.2,146.2,146.2,146.2,187
20230905,CAPMBDBLMF,9.9,9.9,9.9,9.9,2001
20230905,CAPMIBBLMF,11.9,11.9,11.7,11.8,277283
20230905,CENTRALINS,38.3,39.4,37.9,39.2,147470
20230905,CENTRALPHL,12.8,13.1,12.6,13,2321294
20230905,CITYBANK,21.4,21.4,21.4,21.4,49
20230905,CITYGENINS,49.5,50,49,49.3,255867
20230905,CLICL,55,56.8,55,56.7,259995
20230905,CNATEX,10.3,11.2,10.3,11.1,5814358
20230905,CONFIDCEM,89,89,89,89,2
20230905,CONTININS,49.5,51.5,48,50.9,3399948
20230905,COPPERTECH,36.9,36.9,36.9,36.9,12
20230905,CRYSTALINS,71.4,77.8,70.5,77.2,3619911
20230905,CVOPRL,172.5,182,172.3,176.6,315552
20230905,DACCADYE,13.2,13.3,13.2,13.2,313393
20230905,DAFODILCOM,82.6,83.5,81.5,82.9,432753
20230905,DBH,56.7,56.7,56.7,56.7,716
20230905,DELTALIFE,136.6,137.6,136.5,136.8,257116
20230905,DELTASPINN,8.5,8.5,8.5,8.5,1000
20230905,DESHBANDHU,26.3,27.5,26.3,27,2808310
20230905,DGIC,32.5,34.5,32.4,34,1150795
20230905,DHAKABANK,12.5,12.5,12.5,12.5,10110
20230905,DHAKAINS,57,59.4,57,59.2,478640
20230905,DOMINAGE,16.2,16.2,16.2,16.2,852
20230905,DOREENPWR,61,61,61,61,2330
