date,close,path_1
2023-01-03,0.0,1007.0929053979219
2023-01-04,0.0,1017.7460164238466
2023-01-05,0.0,1024.991073737418
2023-01-06,0.0,1043.0868272064533
2023-01-09,0.0,1039.3949932532416
2023-01-10,0.0,1030.9201794540381
2023-01-11,0.0,1023.9322070876301
2023-01-12,0.0,1023.9318552442745
2023-01-13,0.0,1041.7920087739233
2023-01-16,0.0,1034.441285870247
2023-01-17,0.0,1031.9200482509104
2023-01-18,0.0,1006.9485945135752
2023-01-19,0.0,1027.308416605698
2023-01-20,0.0,1027.3732041240228
2023-01-23,0.0,1010.6744892937745
2023-01-24,0.0,1021.0818138589815
2023-01-25,0.0,1007.1517589902824
2023-01-26,0.0,988.8622021101006
2023-01-27,0.0,974.1688853970848
2023-01-30,0.0,996.1456491504288
2023-01-31,0.0,1005.2188010765544
2023-02-01,0.0,1004.9288105961126
2023-02-02,0.0,982.6880048767306
2023-02-03,0.0,981.7271481526376
2023-02-06,0.0,974.7120198870476
2023-02-07,0.0,998.8066274184298
2023-02-08,0.0,997.7798178808713
2023-02-09,0.0,974.3606295558609
2023-02-10,0.0,951.3805923950856
2023-02-13,0.0,943.0991724568655
2023-02-14,0.0,911.5730977673318
2023-02-15,0.0,922.5179624790466
2023-02-16,0.0,907.5674059225678
2023-02-17,0.0,901.933305986114
2023-02-20,0.0,913.8888590258756
2023-02-21,0.0,898.6780434895949
2023-02-22,0.0,896.178097855662
2023-02-23,0.0,904.3925634915731
2023-02-24,0.0,894.760955694346
2023-02-27,0.0,887.5871078496122
2023-02-28,0.0,881.3278511271826
2023-03-01,0.0,854.2535953135925
2023-03-02,0.0,855.0899474897236
2023-03-03,0.0,858.5955325245914
2023-03-06,0.0,859.6228416906102
2023-03-07,0.0,887.064534890411
2023-03-08,0.0,885.8734280682078
2023-03-09,0.0,892.6050592535876
2023-03-10,0.0,892.6921968144048
2023-03-13,0.0,899.8988227843407
2023-03-14,0.0,915.7130935882325
2023-03-15,0.0,928.3532792700981
2023-03-16,0.0,948.1680081968238
2023-03-17,0.0,946.964669425997
2023-03-20,0.0,952.6922834941719
2023-03-21,0.0,969.7116961292791
2023-03-22,0.0,968.7465745295706
2023-03-23,0.0,990.382012342457
2023-03-24,0.0,1008.9368910034237
2023-03-27,0.0,1007.0413324129554
2023-03-28,0.0,991.4113307641572
2023-03-29,0.0,995.5796681199565
2023-03-30,0.0,1015.7609466122937
2023-03-31,0.0,1012.0701298512557
2023-04-03,0.0,1015.9217001312963
2023-04-04,0.0,1022.7568141396932
2023-04-05,0.0,1018.0383514905615
2023-04-06,0.0,1015.550997348972
2023-04-07,0.0,1030.3198665395444
2023-04-10,0.0,996.1037438859723
2023-04-11,0.0,974.2433030376197
2023-04-12,0.0,960.0016566481352
2023-04-13,0.0,954.81905079683
2023-04-14,0.0,919.8342822410704
2023-04-17,0.0,957.4466835715508
2023-04-18,0.0,944.0001940570612
2023-04-19,0.0,939.5181506848968
2023-04-20,0.0,930.1395226282605
2023-04-21,0.0,926.80685535304
2023-04-24,0.0,933.2893084924244
2023-04-25,0.0,927.4467052814449
2023-04-26,0.0,921.4158929355377
2023-04-27,0.0,922.5896179771912
2023-04-28,0.0,960.4641326277757
2023-05-01,0.0,963.377296562811
2023-05-02,0.0,972.0002828312976
2023-05-03,0.0,946.1240370108899
2023-05-04,0.0,948.1243817454949
2023-05-05,0.0,935.6728716964336
2023-05-08,0.0,921.471874799888
2023-05-09,0.0,929.2097468732491
2023-05-10,0.0,936.4841933559882
2023-05-11,0.0,920.6362189616171
2023-05-12,0.0,922.365281372411
2023-05-15,0.0,934.2359959165922
2023-05-16,0.0,925.5308545636165
2023-05-17,0.0,915.6425907987652
2023-05-18,0.0,922.6342752227687
2023-05-19,0.0,932.3435195418356
2023-05-22,0.0,917.7401286609382
2023-05-23,0.0,932.2254590501236
2023-05-24,0.0,921.2976137531831
2023-05-25,0.0,930.7554243318091
2023-05-26,0.0,937.5056921593531
2023-05-29,0.0,918.3729069031509
2023-05-30,0.0,929.768403982778
2023-05-31,0.0,907.2478534111018
2023-06-01,0.0,893.2552958959789
2023-06-02,0.0,900.0686371238116
2023-06-05,0.0,891.2176589496167
2023-06-06,0.0,904.5598321252291
2023-06-07,0.0,913.4717659493165
2023-06-08,0.0,917.1905478526273
2023-06-09,0.0,914.8422745112077
2023-06-12,0.0,900.2812572479141
2023-06-13,0.0,913.977782205495
2023-06-14,0.0,916.3844655603435
2023-06-15,0.0,921.4570124774784
2023-06-16,0.0,904.9791879852487
2023-06-19,0.0,929.5572106361769
2023-06-20,0.0,932.399406421802
2023-06-21,0.0,934.8258625801811
2023-06-22,0.0,931.3699757597196
2023-06-23,0.0,954.0615000977292
2023-06-26,0.0,961.1463516243246
2023-06-27,0.0,940.1147117418747
2023-06-28,0.0,944.7556548074097
2023-06-29,0.0,929.2773242477826
2023-06-30,0.0,911.4047519472563
2023-07-03,0.0,961.4070893757776
2023-07-04,0.0,966.8984522106307
2023-07-05,0.0,975.0154518260651
2023-07-06,0.0,980.7749893372713
2023-07-07,0.0,996.2508730559363
2023-07-10,0.0,977.3635698179817
2023-07-11,0.0,959.8083964537984
2023-07-12,0.0,951.5580803840685
2023-07-13,0.0,955.8180023352622
2023-07-14,0.0,948.0140283132226
2023-07-17,0.0,953.8839586795107
2023-07-18,0.0,941.3777827945739
2023-07-19,0.0,956.0553842262843
2023-07-20,0.0,949.5135923376864
2023-07-21,0.0,940.7822421132181
2023-07-24,0.0,920.2737141783255
2023-07-25,0.0,931.9592667286144
2023-07-26,0.0,911.0101843852124
2023-07-27,0.0,917.0246326150509
2023-07-28,0.0,891.6212751606217
2023-07-31,0.0,873.5777086462401
2023-08-01,0.0,879.1508403788577
2023-08-02,0.0,872.8342148832662
2023-08-03,0.0,862.9315831831626
2023-08-04,0.0,847.1667252200072
2023-08-07,0.0,837.0584917524246
2023-08-08,0.0,832.0460848211197
2023-08-09,0.0,852.1263250124415
2023-08-10,0.0,854.2115929001716
2023-08-11,0.0,853.1430770868892
2023-08-14,0.0,860.0587621425524
2023-08-15,0.0,832.3945908659356
2023-08-16,0.0,818.7537346388473
2023-08-17,0.0,813.7988898736405
2023-08-18,0.0,800.7740685092728
