date,close,path_1
2023-01-03,0.0,27.829699281525755
2023-01-04,0.0,27.57310623754662
2023-01-05,0.0,28.482183055813564
2023-01-06,0.0,29.8792173750851
2023-01-09,0.0,29.91700411213725
2023-01-10,0.0,29.46343835321156
2023-01-11,0.0,29.758073829931156
2023-01-12,0.0,29.892099601074207
2023-01-13,0.0,30.511820493795327
2023-01-16,0.0,30.646803916126498
2023-01-17,0.0,30.740428970753747
2023-01-18,0.0,30.566466491999485
2023-01-19,0.0,31.029154724198467
2023-01-20,0.0,31.140648559679885
2023-01-23,0.0,29.6740616881618
2023-01-24,0.0,29.83682168032939
2023-01-25,0.0,30.257074936583948
2023-01-26,0.0,30.439501937337674
2023-01-27,0.0,30.775929972650765
2023-01-30,0.0,30.900044332640643
2023-01-31,0.0,32.92316686865655
2023-02-01,0.0,32.560089377734776
2023-02-02,0.0,31.75027087554859
2023-02-03,0.0,30.71350212285105
2023-02-06,0.0,31.353925512704016
2023-02-07,0.0,30.588648615576236
2023-02-08,0.0,31.76402194144197
2023-02-09,0.0,31.62237620753219
2023-02-10,0.0,31.983819224393066
2023-02-13,0.0,31.841026497060323
2023-02-14,0.0,29.735725290889924
2023-02-15,0.0,31.020449483066912
2023-02-16,0.0,31.61850197388791
2023-02-17,0.0,31.166275818414316
2023-02-20,0.0,29.85122067805629
2023-02-21,0.0,31.327303616372365
2023-02-22,0.0,31.35462268906421
2023-02-23,0.0,33.84879294766135
2023-02-24,0.0,32.87875779006113
2023-02-27,0.0,33.35637669158634
2023-02-28,0.0,32.72773780867657
2023-03-01,0.0,33.02346727768783
2023-03-02,0.0,32.68739479559039
2023-03-03,0.0,31.904065910572903
2023-03-06,0.0,32.61777386983119
2023-03-07,0.0,31.811075347286422
2023-03-08,0.0,31.175438622265016
2023-03-09,0.0,29.875158055379934
2023-03-10,0.0,30.515338147172205
2023-03-13,0.0,29.200240700408447
2023-03-14,0.0,29.402054322528265
2023-03-15,0.0,29.4539930764647
2023-03-16,0.0,29.626500536455975
2023-03-17,0.0,32.25189160098495
2023-03-20,0.0,30.91281287226667
2023-03-21,0.0,30.600491286766996
2023-03-22,0.0,29.50002024453283
2023-03-23,0.0,30.621045689783497
2023-03-24,0.0,30.25772712550322
2023-03-27,0.0,29.94282538365496
2023-03-28,0.0,28.939966374656347
2023-03-29,0.0,27.44918943275195
2023-03-30,0.0,27.262118875499503
2023-03-31,0.0,27.090311231691654
2023-04-03,0.0,27.75367547071434
2023-04-04,0.0,27.32792652096999
2023-04-05,0.0,26.117287484423887
2023-04-06,0.0,25.5912684857273
2023-04-07,0.0,27.44581096383915
2023-04-10,0.0,28.95988225905003
2023-04-11,0.0,29.637666348220478
2023-04-12,0.0,29.44338939396019
2023-04-13,0.0,29.849375538997723
2023-04-14,0.0,30.295143853158134
2023-04-17,0.0,31.353560627412914
2023-04-18,0.0,30.401184613531793
2023-04-19,0.0,30.109650349460058
2023-04-20,0.0,29.731551301881865
2023-04-21,0.0,29.789728500243612
2023-04-24,0.0,29.043092462025275
2023-04-25,0.0,28.71804493561405
2023-04-26,0.0,29.321442607251466
2023-04-27,0.0,27.99325956745047
2023-04-28,0.0,27.18631898648531
2023-05-01,0.0,28.70424031615451
2023-05-02,0.0,29.954111865963043
2023-05-03,0.0,29.062744147535483
2023-05-04,0.0,29.151131298846543
2023-05-05,0.0,27.92519330018238
2023-05-08,0.0,27.533001616985693
2023-05-09,0.0,27.56193067937012
2023-05-10,0.0,26.741456925877458
2023-05-11,0.0,26.994615038327815
2023-05-12,0.0,26.339660791168367
2023-05-15,0.0,26.099271011407662
2023-05-16,0.0,26.152812368433338
2023-05-17,0.0,26.60754867174437
2023-05-18,0.0,24.891101455144998
2023-05-19,0.0,24.57239770170504
2023-05-22,0.0,24.042911069722035
2023-05-23,0.0,24.984593940940037
2023-05-24,0.0,25.958720128858726
2023-05-25,0.0,26.474557482811708
2023-05-26,0.0,25.768332041847692
2023-05-29,0.0,25.496147912606254
2023-05-30,0.0,25.490575750550892
2023-05-31,0.0,25.749759099247807
2023-06-01,0.0,26.015942033580693
2023-06-02,0.0,25.916590037192375
2023-06-05,0.0,25.387309773610653
2023-06-06,0.0,25.591331041568708
2023-06-07,0.0,24.700439888142142
2023-06-08,0.0,25.62378345303523
2023-06-09,0.0,26.55040726078916
2023-06-12,0.0,27.015818211588872
2023-06-13,0.0,27.749016321625664
2023-06-14,0.0,26.539213360733477
2023-06-15,0.0,25.49359446197298
2023-06-16,0.0,25.721066421398778
2023-06-19,0.0,25.877391633761796
2023-06-20,0.0,26.288530555403977
2023-06-21,0.0,25.92322236219134
2023-06-22,0.0,26.80327698680062
2023-06-23,0.0,27.994799085348617
2023-06-26,0.0,27.495401335859334
2023-06-27,0.0,27.13437180199737
2023-06-28,0.0,26.263252431249988
2023-06-29,0.0,26.61569128138947
2023-06-30,0.0,26.372000363548942
2023-07-03,0.0,26.88545192923685
2023-07-04,0.0,25.88509257795211
2023-07-05,0.0,26.185531210622372
2023-07-06,0.0,26.35553160603757
2023-07-07,0.0,26.19754298011853
2023-07-10,0.0,26.031457509150204
2023-07-11,0.0,25.92326591651722
2023-07-12,0.0,25.59921975336597
2023-07-13,0.0,26.07762702557754
2023-07-14,0.0,26.18471161962616
2023-07-17,0.0,25.60123869373204
2023-07-18,0.0,24.959460827901413
2023-07-19,0.0,24.916857816872426
2023-07-20,0.0,24.624638932942293
2023-07-21,0.0,23.957867217120754
2023-07-24,0.0,23.329067156680097
2023-07-25,0.0,23.9086074537591
2023-07-26,0.0,23.72186137660577
2023-07-27,0.0,24.744747188351745
2023-07-28,0.0,25.541433230897663
2023-07-31,0.0,25.4220752744858
2023-08-01,0.0,25.655144860517225
2023-08-02,0.0,24.58451010429061
2023-08-03,0.0,24.966181337645644
2023-08-04,0.0,25.258779769561166
