date,close,path_1
2023-01-03,0.0,75.88984445653014
2023-01-04,0.0,77.52554003985627
2023-01-05,0.0,76.12141054969766
2023-01-06,0.0,75.244597945986
2023-01-09,0.0,76.47381589961556
2023-01-10,0.0,74.29265678316071
2023-01-11,0.0,72.85495747627832
2023-01-12,0.0,73.78621887880499
2023-01-13,0.0,75.47292988602341
2023-01-16,0.0,75.4109321539979
2023-01-17,0.0,76.27553036200521
2023-01-18,0.0,74.64381357199305
2023-01-19,0.0,73.42242591321691
2023-01-20,0.0,78.53773656927743
2023-01-23,0.0,79.3921749357438
2023-01-24,0.0,77.56407476141788
2023-01-25,0.0,81.77685142258436
2023-01-26,0.0,79.14423172333201
2023-01-27,0.0,79.46149289915932
2023-01-30,0.0,78.98877134887903
2023-01-31,0.0,80.50904526513443
2023-02-01,0.0,81.41483491095356
2023-02-02,0.0,79.91644311453577
2023-02-03,0.0,80.58009698269579
2023-02-06,0.0,79.51509027229378
2023-02-07,0.0,80.20774769429758
2023-02-08,0.0,80.2985424249065
2023-02-09,0.0,80.03941447469212
2023-02-10,0.0,79.86748407248051
2023-02-13,0.0,80.99603511355483
2023-02-14,0.0,80.01239499058575
2023-02-15,0.0,79.90646668975913
2023-02-16,0.0,82.05201549490948
2023-02-17,0.0,82.07939995427535
2023-02-20,0.0,82.39172979875964
2023-02-21,0.0,82.30719789698612
2023-02-22,0.0,81.9893031605905
2023-02-23,0.0,80.06812160911497
2023-02-24,0.0,81.0412628253564
2023-02-27,0.0,79.8934485603727
2023-02-28,0.0,80.85223223432008
2023-03-01,0.0,81.78667555756505
2023-03-02,0.0,80.63442731238511
2023-03-03,0.0,82.15005524799494
2023-03-06,0.0,82.03364696139283
2023-03-07,0.0,83.63230214268857
2023-03-08,0.0,85.06535154298116
2023-03-09,0.0,81.39716138905122
2023-03-10,0.0,80.45593474182289
2023-03-13,0.0,80.10380307396021
2023-03-14,0.0,79.62281914436697
2023-03-15,0.0,79.10574588479061
2023-03-16,0.0,79.16925767501387
2023-03-17,0.0,79.15739706084572
2023-03-20,0.0,80.023598718614
2023-03-21,0.0,79.25178807572333
2023-03-22,0.0,79.6118998086522
2023-03-23,0.0,78.78744134022179
2023-03-24,0.0,79.70663086534066
2023-03-27,0.0,82.26809519828606
2023-03-28,0.0,79.62664447356742
2023-03-29,0.0,80.22958958056891
2023-03-30,0.0,78.97802220482495
2023-03-31,0.0,78.60223332809736
2023-04-03,0.0,77.09579891127794
2023-04-04,0.0,75.22492379328337
2023-04-05,0.0,76.92667770460562
2023-04-06,0.0,74.41868402947263
2023-04-07,0.0,74.38263968850845
2023-04-10,0.0,75.26000647739306
2023-04-11,0.0,73.40755857202791
2023-04-12,0.0,72.55484698325967
2023-04-13,0.0,73.85700868669942
2023-04-14,0.0,75.15883347273247
2023-04-17,0.0,76.37839211966664
2023-04-18,0.0,76.78897242385723
2023-04-19,0.0,79.06287784081896
2023-04-20,0.0,77.3863880690113
2023-04-21,0.0,76.6963882096516
2023-04-24,0.0,77.8375893536019
2023-04-25,0.0,78.8589057834129
2023-04-26,0.0,77.95089248250915
2023-04-27,0.0,78.26486946154411
2023-04-28,0.0,78.04913422630277
2023-05-01,0.0,78.71893690139672
2023-05-02,0.0,77.79309726036351
2023-05-03,0.0,78.78010206357263
2023-05-04,0.0,77.68582715108572
2023-05-05,0.0,80.28953641650232
2023-05-08,0.0,80.0441021994259
2023-05-09,0.0,77.54816155646917
2023-05-10,0.0,77.1654389962403
2023-05-11,0.0,76.56230488870429
2023-05-12,0.0,77.03500534515292
2023-05-15,0.0,74.78089441821736
2023-05-16,0.0,76.79607008203826
2023-05-17,0.0,76.70226774934437
2023-05-18,0.0,78.31070297209747
2023-05-19,0.0,80.69091935540548
2023-05-22,0.0,78.78486775590102
2023-05-23,0.0,77.75762961841477
2023-05-24,0.0,77.38063707412884
2023-05-25,0.0,76.53340784000588
