date,00DS30,00DSEX,BATBC,BBSCABLES,BEACONPHAR,BEXIMCO,BRACBANK,BSC,BSCCL,BSRMLTD,BXPHARMA,CITYBANK,DELTALIFE,FORTUNE,GP,GPHISPAT,IDLC,IFIC,ISLAMIBANK,LHBL,MPETROLEUM,OLYMPIC,ORIONPHARM,POWERGRID,RENATA,ROBI,SEAPEARL,SOUTHEASTB,SQURPHARMA,TITASGAS,UNIQUEHRL,UPGDCL
2023-08-07,2009.547833395477,5883.502384484361,456.3306707277436,46.240588858799825,,97.70791365343281,30.777083392080556,154.70680644194317,224.08612539515235,,122.0398248613497,18.91352975358161,109.12389122032283,,253.4597648267641,39.916395087881696,39.317096668351034,8.927440353129521,33.47961969429241,60.70557146926047,197.81911550396055,105.64999382833778,76.35321737195272,47.66436375862895,1159.2514593574883,27.37181264485345,467.2582518712444,12.678657156708304,205.90200947336217,44.332291636461555,60.35963425115835,224.32427155533787
2023-08-08,2008.2695211269636,5881.069587624007,455.94941186810416,46.192551517228885,341.18060458739313,97.57468167590666,30.733234102895437,155.0798393873234,224.0135355413855,81.94065184272623,121.89258512203496,18.894689205015723,108.96319459656449,,253.2461880116939,39.885873718627835,,8.91096003345665,33.4800925975265,60.67297937317436,197.8441539755095,105.47691791797725,76.24260572867875,47.61242929730766,1159.0206268842849,27.341233314368438,470.37373804584684,12.669884808854565,205.8465890621631,44.37601096470785,60.34738888173376,224.20217784872273
2023-08-09,2006.7267753162641,5878.011434864815,455.498079908633,46.16499493578194,341.221001301713,97.44797542012188,30.69075862789732,155.25376974065284,224.1713004514369,81.86691711130055,121.68798327759316,18.880565913305528,108.76627904214035,65.39270685381867,253.02512364764544,39.871466980526215,39.27411630159875,8.895941606146595,33.48818553295162,60.66024766919214,197.85108767934054,105.35035118850533,76.23611513045797,,1158.5868009766723,27.328066929527925,473.8920369037836,12.662831665956595,205.8165144171967,44.39142561425727,60.376792851505556,224.16189414116894
2023-08-10,2005.144938355907,5876.68685491862,455.0817518884377,46.1399106418364,341.76981177903724,97.2994411673299,30.64020994274429,155.50018379497047,224.12564407605882,,121.56961053320393,18.865191491461907,108.5317127402116,65.32605941640352,252.758885918167,39.831877535867854,,8.883688010829108,33.49958071685964,60.61238825417848,197.8651778875168,105.18561390848492,76.28280472515897,47.5948275573053,1158.1889325907207,27.31524920071007,477.17214952468026,12.654329875221478,205.77685368763633,44.40642502222359,60.444990388946046,224.08932090461562
2023-08-13,2004.2679021234799,5874.437675007862,454.74629593792736,46.10877965067401,342.0746914574083,97.1849506438374,30.584364271160798,155.79789092888393,224.1212555582917,81.79238497893394,121.42983844740004,18.85473216757875,108.33850251643902,,252.5146686669545,39.79670239715877,39.21786658896296,8.866125445677236,33.507067628527935,60.5848510168183,197.83141249343558,105.10843735084059,76.15509341191401,47.57600715685547,1157.789678630121,27.307549104432464,480.1370368091622,12.647870240786371,205.7313018973609,,60.43465128350866,224.04146858383533
2023-08-14,2002.8919788284295,5872.42849102551,454.27519527386204,46.077653594081916,342.2592224930636,97.03869228331246,30.53909390574674,156.05230222060706,224.2154306433878,81.70887194369084,121.26263299673596,18.832724091928046,108.15996955725959,65.21999959768671,252.24697092811107,39.74802681715388,39.15549580692578,8.848013752537785,33.507102814911555,60.55468759257515,197.82292660562246,104.96181251326638,76.14268288158672,47.523365648762066,1157.5038611071336,27.293387454149958,483.01445711154145,12.640491478830635,205.68289876674925,44.444217204579516,60.50687730548836,224.00746330862245
2023-08-16,2001.4878554662596,5869.589351359975,453.9864778737028,,,96.89759181136105,30.485910420930736,156.46961667112245,224.21276028537463,,121.11131039791205,18.81432891149375,107.94586050870505,,252.0476012671582,39.71656789216918,,8.831331810824915,33.508155189682505,60.54035938454858,197.80224711512892,104.85786713831453,76.04469060262305,47.48002909543356,1157.2128496960297,27.279202226047165,486.2618052300533,,205.66874201150966,,60.508248148348635,223.95946682144418
2023-08-17,2000.6645157284256,5866.4238483830895,453.6164377319153,46.03255804007356,342.7569665652459,96.81442932263542,30.4429275261668,156.71654414390443,224.2677212895837,81.65047939227922,120.9455534525356,18.79963655399365,107.79533451385868,,251.82179394940357,39.6841984263708,39.093096621699395,8.815211394105805,33.51183423064717,60.502624010446574,197.8327154742223,104.72362601453565,76.01704317011415,,1156.6980448819343,27.249390057806274,489.16070246125787,,205.62415936186179,44.45331725363423,60.56978360594887,223.83819063053014
2023-08-20,1999.5979505900048,5864.843838785897,453.13375310277473,45.99541714685881,,96.69042233754297,30.39151207399275,156.97988985020345,224.2974670908167,,120.8390904478638,18.78616197371731,107.55732391023484,65.16627602388644,251.633753189028,39.64791086902015,39.05941032633475,8.79475542878096,33.51726510848302,60.44586596811039,197.81865134457428,104.58320040203016,75.94224428059671,47.433658766391765,1156.1935822556532,27.21759763134572,492.39051521564954,12.62980329298447,205.5855902832685,44.47561835969646,60.609559778438,223.73026492936086
2023-08-21,1998.362895865092,5862.885278816455,452.7223723691767,45.9762301578888,342.72405825021826,,30.350924184795293,157.12093667026824,224.30011825500458,81.60627758226101,,18.764306394811634,107.41765823848459,,251.36232017143053,39.63002464654466,39.01641250074812,8.777988317043764,33.52641198781673,60.395004944225946,197.83950814200864,104.44136220141186,75.86453766632971,,1155.6678209329327,27.201822530256376,495.67395627433194,12.62269322328268,205.5631184738371,44.524004285540734,60.64645702783311,223.63095222290124
2023-08-22,1997.1300739784992,5860.767890735046,452.3734483834965,45.95789541601734,,96.59501132242931,30.30242583249544,157.39724046998242,224.32007014058618,81.5270668169813,120.71402201620562,18.748458844139776,107.27466603156358,65.09158874357878,251.12615818848087,39.59279452318159,38.97112387401908,8.761537534501713,33.528405946708226,60.372620876198276,197.86880518559823,104.30901279500277,,47.371611256477955,1155.3278866381615,27.17729647088098,498.79530893700377,12.614598617700807,205.50528250958453,,60.660778930206575,223.539230049708
2023-08-23,1996.1396656768661,5858.965034840263,451.98338434755726,45.94634026320557,343.2984340702367,96.50475398145386,30.251519531241247,157.70469907992242,224.31759294542596,81.47386799762373,120.54711394344689,18.72799771110213,107.07479036658427,65.02662165604971,250.9042668600934,39.5693873179663,,8.748445679741186,33.53220621259534,60.31936435116038,197.83413159902628,104.1774422625779,75.86747113328391,,1155.026304873377,27.16699340440331,502.09875184490716,12.604966439451227,205.45512159017667,44.552031244447406,60.67033876248746,223.45890612365082
2023-08-24,1994.669311430353,5857.320765163366,451.5623717499174,,,96.361249292287,30.212318564318533,158.22101430172975,224.33966773219387,,120.43948735705388,18.711684682558726,106.90685428770773,,250.75559039615584,39.549343112074425,38.90764227819656,8.73373062172238,33.53309998409783,60.3117778102188,197.8531981572087,103.996577118132,75.75288074504377,,1154.6302244097371,27.14909869132968,504.86599794715784,,205.42520638966795,44.59190378419094,60.69640233273887,223.40161099050582
2023-08-27,1993.7392097433099,5855.923853468928,451.2251179709221,45.92990753343394,343.42807626633135,96.23482042686126,30.175668717009803,158.69207867232632,224.37971623318433,81.42352769755286,120.29337975235389,18.690003478020714,106.72708479214467,,250.5315932258186,39.52141395825765,38.85763757370452,8.721069016767453,33.530332204786845,60.29162199356324,197.81201396230463,103.78815123436146,75.75420645095011,,1154.4182315433063,27.132940137548687,507.7579180224808,12.598281588848868,205.4071776764977,44.63117627978257,60.7165549514102,223.32988107324542
2023-08-28,1992.3846361277763,5853.50048372291,450.7499326643326,45.89824707238628,343.7657254806733,96.12234057576511,30.123981150454508,158.92922670540176,224.3697136451498,,120.1585528552409,18.668089454231655,106.51262092151339,64.94491429829677,250.3189868971315,39.474866038382665,38.82426687219752,8.702500539696999,33.53878902661574,60.276093796510864,197.81016942550386,103.68548147853203,75.73719792752192,,1153.8799701675764,27.108955761091174,511.12789815185533,,205.38243015708167,44.670960308718435,60.704904909002224,223.2775769401074
2023-08-29,1990.8000596339527,5851.523458375823,450.29836826114916,45.86996000850419,,95.96420307107283,30.073457051341787,159.29611554398093,224.41401438539896,81.3833711602808,120.03487198641547,18.65035493686042,106.34013715309692,64.90324898958586,250.09303814262717,39.41533130579534,38.77731329050118,8.685699078051703,33.547510282235905,60.233739640063234,197.78723074523023,103.59580997507187,75.66572501021716,,1153.3533039974757,27.098919079126603,514.1724284880829,12.590413844303871,205.3443549816585,44.7082796005678,60.76417499332963,223.17880529757258
2023-08-30,1990.128722415169,5849.179865711342,449.98036985576226,45.82023929137904,,95.8014435489187,30.02373518307708,159.52407305053956,224.38783236523392,,119.88918317017618,18.633937808851115,106.13833205535488,,249.8139300340028,,38.71422655241485,8.671352179630428,33.55098857370495,60.18399342962293,197.76467224873113,103.46631786984695,75.56236781069173,47.33020164562739,1152.8439901597114,27.076627267726483,517.4703550637939,,205.3089664444304,44.735324183774964,60.76731020476193,223.1341277872786
2023-08-31,1988.7192176158428,5848.076493718507,449.5470147453666,45.79153108308633,344.00225519937464,95.72038856909937,29.979492432693462,159.87589131576703,224.45583846957754,81.32789934193114,119.68688416186617,18.6168821785339,106.04860025882842,64.85440409866801,249.54070750849428,39.38242819101422,38.66650806707106,8.655629033923974,33.560288355468245,60.1344815490028,197.72686094160795,103.40815510174399,75.53824442937812,47.259455495962115,1152.561374577946,27.05908919444591,520.6937585877357,12.581563658328413,205.27244879267843,44.751744261675704,60.83188262049721,223.067158500997
2023-09-03,1987.786965479951,5845.940781421296,449.144553453397,45.75750105758798,,95.6324407840511,29.929915426755002,160.24259339097506,224.4712740298415,81.29036756543766,119.58139092323417,18.59423265905693,105.92201400872936,64.75385084877642,249.30414181386857,39.36021547220474,,8.64172962297751,33.56692858335559,60.11146656443,197.6876152195642,103.35405433849155,75.50311488226806,,1152.3454550166905,27.047952266152727,523.9398667404896,12.57427438845505,205.255884545566,44.782254101452224,60.83339277795993,223.0291408423037
