Date,Scrip,Open,High,Low,Close,Volume
20230508,00DS30,2203.93496,2205.86702,2195.56925,2196.37409,7595170000
20230508,00DSES,1368.1491,1369.93857,1366.42906,1367.53479,7595170000
20230508,00DSEX,6269.34197,6274.1064,6260.33048,6261.62648,7595170000
20230508,1JANATAMF,6.1,6.1,6.1,6.1,1061
20230508,1STPRIMFMF,13.8,13.8,13.8,13.8,250
20230508,AAMRANET,79.8,80.4,74.6,77,2828793
20230508,AAMRATECH,37,37.7,36,36.5,723300
20230508,ABBANK,9.9,9.9,9.9,9.9,12958
20230508,ACFL,26.5,26.5,26.5,26.5,622
20230508,ACI,260.2,260.2,260.2,260.2,1107
20230508,ACIFORMULA,159.7,161.7,158.1,160.3,212945
20230508,ACMELAB,91.3,91.3,87.1,87.6,577486
20230508,ACMEPL,35.4,35.4,35.4,35.4,1331
20230508,ACTIVEFINE,19.3,19.3,19.3,19.3,3057
20230508,ADNTEL,129,133.9,124.2,125.8,674586
20230508,ADVENT,24.1,24.7,23.7,24.5,2400304
20230508,AFCAGRO,23.5,23.5,23.5,23.5,10
20230508,AFTABAUTO,27,27,26.1,26.4,304519
20230508,AGNISYSL,26.6,29.2,25.6,29,9286667
20230508,AGRANINS,33.8,34,33.8,33.8,26628
20230508,AIBL1STIMF,8,8,7.3,7.3,5084
20230508,AIL,53.4,53.4,53.4,53.4,1
20230508,AL-HAJTEX,159.9,160,143,145.7,185009
20230508,ALARABANK,24.8,25.1,24.8,25,470483
20230508,ALIF,13.3,13.3,13.3,13.3,30871
20230508,ALLTEX,17.5,17.5,17.5,17.5,156818
20230508,AMANFEED,33.5,33.5,33.5,33.5,140
20230508,AMBEEPHA,538.8,548,533.5,545.2,31081
20230508,AMCL(PRAN),261.3,278.5,261.2,277.3,120890
20230508,ANLIMAYARN,36.9,37,35.3,35.8,331660
20230508,ANWARGALV,213.3,213.3,213.3,213.3,2847
20230508,AOL,36.5,36.5,36.5,36.5,475
20230508,APEXFOODS,430,447.6,430,447.6,67623
20230508,APEXFOOT,322,333.2,314.4,316.1,303045
20230508,APEXSPINN,127.7,139.4,127,139.4,245780
20230508,APEXTANRY,102.4,108.5,102,106.4,21775
20230508,APOLOISPAT,8.2,8.2,8.2,8.2,35595
20230508,ARAMIT,261.1,268.5,258.9,260.9,8830
20230508,ARAMITCEM,24.5,24.5,22.8,23.1,152920
20230508,ARGONDENIM,18.2,18.2,18.2,18.2,15518
20230508,ASIAINS,48.9,48.9,48.9,48.9,2667
20230508,ASIAPACINS,43.8,44.1,43.7,43.9,76824
20230508,ATLASBANG,104.2,104.2,104.2,104.2,10
20230508,AZIZPIPES,85.3,88,85.3,86.8,37962
20230508,BANGAS,117.1,121.8,117.1,117.8,77452
20230508,BANKASIA,20.2,20.2,20.2,20.2,1029
20230508,BARKAPOWER,21.3,21.3,21.3,21.3,240
