Date,Scrip,Open,High,Low,Close,Volume
20230706,00DS30,2192.87668,2194.21672,2191.0773,2191.46437,8992504000
20230706,00DSES,1374.56305,1377.08273,1374.60766,1375.25519,8992504000
20230706,00DSEX,6336.1479,6344.60706,6332.5686,6334.79137,8992504000
20230706,1JANATAMF,6.1,6.1,6.1,6.1,68165
20230706,1STPRIMFMF,15.3,15.6,15.3,15.5,151117
20230706,AAMRANET,67.8,68.3,67.6,67.7,365314
20230706,AAMRATECH,36.5,36.5,35.5,35.6,189301
20230706,ABB1STMF,5.2,5.2,5.2,5.2,2516
20230706,ABBANK,9.7,9.7,9.7,9.7,4080
20230706,ACFL,26.5,26.5,26.5,26.5,3000
20230706,ACI,260.2,260.2,260.2,260.2,1137
20230706,ACIFORMULA,155,156.6,155,155,42417
20230706,ACMELAB,85.3,85.3,85.1,85.1,132417
20230706,ACTIVEFINE,19.3,19.3,19.3,19.3,43409
20230706,ADNTEL,134.5,139.6,131,138.5,789023
20230706,ADVENT,26.6,27.3,26.4,26.7,1373530
20230706,AFCAGRO,23.5,23.5,23.5,23.5,21336
20230706,AFTABAUTO,27.7,30.3,27.7,29,2078515
20230706,AGNISYSL,28.6,28.7,28,28.2,748608
20230706,AGRANINS,39.6,40.9,39.6,40.7,37886
20230706,AIL,74.7,77.2,74.5,75.2,385898
20230706,AL-HAJTEX,174,178,172,177.1,382162
20230706,ALARABANK,23.9,24,23.9,23.9,33635
20230706,ALIF,14.2,14.3,13.5,13.6,6058217
20230706,ALLTEX,20.3,20.4,18.6,18.8,1209129
20230706,AMANFEED,33.5,33.5,33.5,33.5,3650
20230706,AMBEEPHA,523,530.6,522.1,524.7,1319
20230706,AMCL(PRAN),268.1,273.4,265,271.1,33721
20230706,ANLIMAYARN,37.7,37.8,36.6,36.7,200960
20230706,ANWARGALV,213.3,213.3,213.3,213.3,464
20230706,AOL,36.5,36.5,36.5,36.5,15794
20230706,APEXFOODS,413.8,413.8,402.3,403.3,52411
20230706,APEXFOOT,306,309.5,304,305.7,55218
20230706,APEXSPINN,136.9,136.9,133,134.2,25551
20230706,APEXTANRY,111,114.6,110.9,111.2,15601
20230706,APOLOISPAT,8.2,8.2,8.2,8.2,31998
20230706,ARAMIT,265.6,270,265.6,267.8,1701
20230706,ARAMITCEM,26.1,27.4,26,27.1,352629
20230706,ARGONDENIM,19.3,19.4,18.6,18.8,331855
20230706,ASIAINS,48.9,48.9,48.9,48.9,203
20230706,ASIAPACINS,46.4,47.5,46.2,47,98083
20230706,ATCSLGF,9.7,9.7,9.7,9.7,5
20230706,AZIZPIPES,99.9,103,99.1,101.1,117989
20230706,BANGAS,136,140.2,134.5,139.3,119314
20230706,BANKASIA,20.2,20.2,20.2,20.2,152403
20230706,BARKAPOWER,21.3,21.3,21.3,21.3,503
20230706,BATASHOE,1000,1018,1000,1013,4094
20230706,BATBC,518.7,518.7,518.7,518.7,1610
20230706,BAYLEASING,23.9,23.9,23.9,23.9,154
