Date,Scrip,Open,High,Low,Close,Volume
20230831,00DS30,2139.58472,2144.0117,2140.55875,2141.61128,4561837000
20230831,00DSES,1371.48555,1373.51021,1370.88646,1372.52378,4561837000
20230831,00DSEX,6293.13893,6302.76978,6294.92814,6299.49842,4561837000
20230831,1JANATAMF,6.1,6.1,6.1,6.1,1005
20230831,1STPRIMFMF,14.8,14.9,14.5,14.6,101517
20230831,AAMRANET,61.6,62.2,61.3,62,475491
20230831,AAMRATECH,32.7,33,32.5,32.7,81889
20230831,ABB1STMF,5.2,5.2,5.2,5.2,7
20230831,ABBANK,9.7,9.7,9.7,9.7,2113
20230831,ACI,260.2,260.2,260.2,260.2,152
20230831,ACIFORMULA,155,155,155,155,288
20230831,ACMELAB,85,85.6,85,85,361455
20230831,ACMEPL,35.4,35.4,35.4,35.4,10
20230831,ADNTEL,132.1,132.6,130.8,131.2,189552
20230831,ADVENT,24.5,24.6,24,24.1,1042674
20230831,AFCAGRO,23.5,23.5,23.5,23.5,104
20230831,AFTABAUTO,26,26.5,25.9,25.9,47709
20230831,AGNISYSL,26.6,27,26.2,26.8,886697
20230831,AGRANINS,39.3,39.8,38.8,39.1,52646
20230831,AIL,89.1,90.5,88.8,89.6,976591
20230831,AL-HAJTEX,182.6,187,182.6,184.7,96407
20230831,ALARABANK,23.9,23.9,23.8,23.9,1649129
20230831,ALIF,13.3,13.3,13.3,13.3,15
20230831,ALLTEX,17.5,17.5,17.5,17.5,2000
20230831,AMANFEED,33.5,33.5,33.5,33.5,1000
20230831,AMBEEPHA,662,677,650.4,656,12981
20230831,AMCL(PRAN),275,275,270,270.4,9958
20230831,ANLIMAYARN,34.5,34.5,33.8,33.9,25384
20230831,ANWARGALV,213.3,213.3,213.3,213.3,60
20230831,AOL,36.5,36.5,36.5,36.5,110
20230831,APEXFOODS,406.4,416,406.4,410,48527
20230831,APEXFOOT,285.2,287.9,284,284.5,15653
20230831,APEXSPINN,131.1,133,131.1,132.6,6521
20230831,APEXTANRY,100.7,108.9,100.5,107.5,45781
20230831,APOLOISPAT,8.2,8.2,8.2,8.2,120
20230831,ARAMIT,273.5,279.5,273.3,276.1,16679
20230831,ARAMITCEM,27.2,27.8,26,26.6,861593
20230831,ARGONDENIM,18.2,18.2,18.2,18.2,21
20230831,ASIAINS,48.9,48.9,48.9,48.9,55371
20230831,ASIAPACINS,56.1,58.2,56.1,56.8,156211
20230831,ATLASBANG,104.2,104.2,104.2,104.2,100
