Date,Scrip,Open,High,Low,Close,Volume
20231206,00DS30,2113.51522,2114.76372,2112.12249,2112.81528,5289570000
20231206,00DSES,1359.04857,1361.38721,1359.25368,1359.63672,5289570000
20231206,00DSEX,6247.57061,6255.74457,6248.06537,6250.47087,5289570000
20231206,1JANATAMF,6.1,6.1,6.1,6.1,253
20231206,1STPRIMFMF,18.8,19.5,18.4,19.5,5043501
20231206,AAMRANET,53.5,53.6,52.7,53.2,408143
20231206,AAMRATECH,31.1,31.2,30.6,30.9,282853
20231206,ABB1STMF,5.2,5.2,5.2,5.2,20
20231206,ABBANK,9.7,9.7,9.7,9.7,928
20231206,ACFL,26.5,26.5,26.5,26.5,590
20231206,ACI,260.2,260.2,260.2,260.2,35
20231206,ACIFORMULA,155,155,155,155,5
20231206,ACMELAB,85,85,85,85,120851
20231206,ACMEPL,35.4,35.4,35.4,35.4,210
20231206,ACTIVEFINE,19.3,19.3,19.3,19.3,300
20231206,ADNTEL,107,109.5,106,108.4,196442
20231206,ADVENT,23.5,25.6,23.5,25.5,9792300
20231206,AFCAGRO,23.5,23.5,23.5,23.5,1257
20231206,AFTABAUTO,36.7,36.7,34,34.3,3210181
20231206,AGNISYSL,23.7,24.8,23.5,24.6,1972530
20231206,AGRANINS,37.3,37.3,36.5,37,109233
20231206,AIBL1STIMF,7.3,7.3,7.3,7.3,10480
20231206,AIL,78,79,77.5,77.7,329088
20231206,AL-HAJTEX,132.1,132.1,132.1,132.1,7239
20231206,ALARABANK,23.7,23.8,23.7,23.7,20717
20231206,ALIF,13.3,13.3,13.3,13.3,243
20231206,AMANFEED,33.5,33.5,33.5,33.5,4815
20231206,AMBEEPHA,855,874,844,850.8,12056
20231206,AMCL(PRAN),252,257,252,252.1,20039
20231206,ANLIMAYARN,31.8,32.9,31.6,32.5,96543
20231206,ANWARGALV,213.3,213.3,213.3,213.3,1
20231206,AOL,36.5,36.5,36.5,36.5,43
20231206,APEXFOODS,305.1,306.9,301.6,302.9,25026
20231206,APEXFOOT,260,260.9,258.3,258.5,66787
20231206,APEXSPINN,121.4,121.4,118.3,118.8,31667
