Date,Scrip,Open,High,Low,Close,Volume
20230912,00DS30,2128.91127,2135.23927,2128.64874,2133.96632,5227687000
20230912,00DSES,1361.84441,1364.76468,1362.42278,1364.26286,5227687000
20230912,00DSEX,6283.85633,6303.63985,6285.944,6300.56077,5227687000
20230912,1JANATAMF,6.1,6.1,6.1,6.1,2
20230912,1STPRIMFMF,14.6,14.7,14.4,14.5,78738
20230912,AAMRATECH,32.6,32.7,32,32.5,113968
20230912,ABBANK,9.7,9.7,9.7,9.7,1000
20230912,ACI,260.2,260.2,260.2,260.2,34
20230912,ACIFORMULA,155,155,155,155,10
20230912,ACMELAB,85,85,85,85,9283
20230912,ACMEPL,35.4,35.4,35.4,35.4,1
20230912,ACTIVEFINE,19.3,19.3,19.3,19.3,103
20230912,ADNTEL,125.6,126.8,122.9,123.6,204892
20230912,ADVENT,22.9,23.3,22.9,23.2,393986
20230912,AFTABAUTO,25.5,25.8,25.3,25.5,47927
20230912,AGNISYSL,25.7,26.3,25.5,26.1,259606
20230912,AGRANINS,44.6,45.5,44.4,45,522884
20230912,AIBL1STIMF,7.3,7.3,7.3,7.3,12
20230912,AIL,86.8,87.8,86.6,86.9,496917
20230912,AL-HAJTEX,179,179.3,175,178.2,159019
20230912,ALARABANK,23.8,23.9,23.8,23.9,104831
20230912,ALIF,13.3,13.3,13.3,13.3,3000
20230912,ALLTEX,17.5,17.5,17.5,17.5,1
20230912,AMANFEED,33.5,33.5,33.5,33.5,5
20230912,AMBEEPHA,693.9,705,673.5,676.1,7583
20230912,AMCL(PRAN),267,268.7,266.5,266.8,10511
20230912,ANLIMAYARN,33.8,34,32.3,32.8,112177
20230912,ANWARGALV,213.3,213.3,213.3,213.3,27
20230912,AOL,36.5,36.5,36.5,36.5,5
20230912,APEXFOODS,397.7,406,394,396.1,48807
20230912,APEXFOOT,282,284.8,281.3,282,8085
20230912,APEXSPINN,130,130,128,128.2,12271
20230912,APEXTANRY,104.9,106.5,102.6,105.5,9031
20230912,APOLOISPAT,8.2,8.2,8.2,8.2,3
20230912,ARAMIT,267.5,271.9,267.5,270.2,3333
20230912,ARAMITCEM,25.4,25.7,25.1,25.3,193401
20230912,ASIAINS,53.6,54.8,53,53.7,852390
