Date,Scrip,Open,High,Low,Close,Volume
20230713,00DS30,2194.35705,2198.87218,2192.17014,2197.02719,7507051000
20230713,00DSES,1374.73652,1380.3418,1375.5872,1379.41638,7507051000
20230713,00DSEX,6336.78749,6344.64151,6329.68271,6341.09785,7507051000
20230713,1JANATAMF,6.1,6.1,6.1,6.1,1574
20230713,1STPRIMFMF,15.4,15.7,15.1,15.5,198318
20230713,AAMRANET,65.6,66.4,64.1,64.6,429745
20230713,AAMRATECH,35.2,35.4,34.9,35.1,208578
20230713,ABBANK,9.7,9.7,9.7,9.7,11629
20230713,ACFL,26.5,26.5,26.5,26.5,101
20230713,ACI,260.2,260.2,260.2,260.2,89
20230713,ACIFORMULA,155,155,155,155,12320
20230713,ACMELAB,85,85.5,85,85.4,210752
20230713,ACMEPL,35.4,35.4,35.4,35.4,70
20230713,ACTIVEFINE,19.3,19.3,19.3,19.3,16155
20230713,ADNTEL,148.4,150,143.4,144.7,979638
20230713,ADVENT,26.4,26.8,26.1,26.4,1548549
20230713,AFCAGRO,23.5,23.5,23.5,23.5,3
20230713,AFTABAUTO,27.2,27.7,26.9,27.4,420571
20230713,AGNISYSL,28,28.1,27.3,27.4,584337
20230713,AGRANINS,39,39,38.5,38.7,109442
20230713,AIBL1STIMF,7.3,7.3,7.3,7.3,27
20230713,AIL,72.3,75.6,71.7,75.3,749457
20230713,AL-HAJTEX,176.5,178.4,176.3,177.4,98388
20230713,ALARABANK,23.9,24.2,23.9,23.9,4783
20230713,ALIF,13.3,13.5,13.3,13.4,3208647
20230713,ALLTEX,17.7,18.9,17.5,18.7,622712
20230713,AMANFEED,33.5,33.5,33.5,33.5,150
20230713,AMBEEPHA,537.5,540.9,527,536.6,3670
20230713,AMCL(PRAN),273,275,270,270.3,27821
20230713,ANLIMAYARN,36.2,36.2,35.5,35.7,46433
20230713,ANWARGALV,213.3,213.3,213.3,213.3,3547
20230713,AOL,36.5,37.5,36.5,36.8,5500905
20230713,APEXFOODS,430,460,430,436.8,140037
20230713,APEXFOOT,308.3,313.8,305,305.6,89494
20230713,APEXSPINN,135.5,136,133,133.9,11481
20230713,APEXTANRY,116.9,116.9,110.3,111.2,12445
20230713,APOLOISPAT,8.2,8.2,8.2,8.2,62540
20230713,ARAMIT,265.3,269.9,264.5,265.3,3160
20230713,ARAMITCEM,25.6,26,25.1,25.6,170614
20230713,ARGONDENIM,18.5,18.6,18.2,18.2,182819
20230713,ASIAPACINS,46.5,46.5,45.4,45.7,24888
20230713,ATCSLGF,9.7,9.7,9.7,9.7,700
20230713,ATLASBANG,104.2,104.2,104.2,104.2,500
20230713,AZIZPIPES,100.9,101.6,98.2,100.6,135687
20230713,BANGAS,137,140.4,135.9,137.1,77840
20230713,BANKASIA,20.2,20.2,20.2,20.2,368
20230713,BARKAPOWER,21.3,21.3,21.3,21.3,502
20230713,BATASHOE,998,1001.5,998,1001.3,833
20230713,BATBC,518.7,518.7,518.7,518.7,1057
20230713,BAYLEASING,23.9,23.9,23.9,23.9,246
20230713,BBS,21.6,22,21.6,21.8,1217921
20230713,BBSCABLES,49.9,49.9,49.9,49.9,1359
20230713,BDAUTOCA,144.8,144.9,141,141.6,47858
20230713,BDCOM,37.5,37.8,37,37.1,377868
20230713,BDLAMPS,252.2,252.2,252.2,252.2,211
20230713,BDTHAI,15,15.2,14.9,15.1,799076
